phase,treatment,seed,lr,step,minibatch_ce,grad_norm_before_clip,mean_dropout
tuning,decreasing_ild,1701,0.01,500,0.00015978692681528628,0.0009588582906872034,0.06677796327212021
tuning,decreasing_ild,1701,0.01,600,0.00010112742893397808,0.0005294237635098398,0.0
tuning,decreasing_ild,1702,0.01,1,2.3157026767730713,2.578734874725342,0.4000000000000001
tuning,decreasing_ild,1702,0.01,100,0.0393664613366127,0.3386482298374176,0.333889816360601
tuning,decreasing_ild,1702,0.01,200,0.0005387238343246281,0.004814621992409229,0.26711185308848084
tuning,decreasing_ild,1702,0.01,300,0.0002994851383846253,0.0025138261262327433,0.2003338898163606
tuning,decreasing_ild,1702,0.01,400,0.00015326784341596067,0.0009635776514187455,0.13355592654424042
tuning,decreasing_ild,1702,0.01,500,0.00011760151392081752,0.0006772628985345364,0.06677796327212021
tuning,decreasing_ild,1702,0.01,600,0.00010565638513071463,0.0005869907326996326,0.0
tuning,dense3,1701,0.001,1,2.3479554653167725,2.652041435241699,0.0
tuning,dense3,1701,0.001,100,0.038300275802612305,0.4244629740715027,0.0
tuning,dense3,1701,0.001,200,0.007859424687922001,0.046072594821453094,0.0
tuning,dense3,1701,0.001,300,0.003616691567003727,0.017842847853899002,0.0
tuning,dense3,1701,0.001,400,0.003037337912246585,0.014504339545965195,0.0
tuning,dense3,1701,0.001,500,0.0029042691458016634,0.013992346823215485,0.0
tuning,dense3,1701,0.001,600,0.002413760405033827,0.010637622326612473,0.0
tuning,dense3,1702,0.001,1,2.296687602996826,2.848489761352539,0.0
tuning,dense3,1702,0.001,100,0.02246198058128357,0.11709963530302048,0.0
tuning,dense3,1702,0.001,200,0.006642966065555811,0.02804594114422798,0.0
tuning,dense3,1702,0.001,300,0.0046549709513783455,0.02309882640838623,0.0
tuning,dense3,1702,0.001,400,0.0028462631162256002,0.012840823270380497,0.0
tuning,dense3,1702,0.001,500,0.002391291782259941,0.009950161911547184,0.0
tuning,dense3,1702,0.001,600,0.002337756799533963,0.009515668265521526,0.0
tuning,dense3,1701,0.003,1,2.3479554653167725,2.652041435241699,0.0
tuning,dense3,1701,0.003,100,0.0048752399161458015,0.05740910395979881,0.0
tuning,dense3,1701,0.003,200,0.0012361528351902962,0.007777146529406309,0.0
tuning,dense3,1701,0.003,300,0.0006685308180749416,0.0040438491851091385,0.0
tuning,dense3,1701,0.003,400,0.0005695700529031456,0.00278271920979023,0.0
tuning,dense3,1701,0.003,500,0.0005313170258887112,0.002766744466498494,0.0
tuning,dense3,1701,0.003,600,0.0004675558302551508,0.002174736000597477,0.0
tuning,dense3,1702,0.003,1,2.296687602996826,2.848489761352539,0.0
tuning,dense3,1702,0.003,100,0.004405599553138018,0.21918952465057373,0.0
tuning,dense3,1702,0.003,200,0.0010945304529741406,0.005824099760502577,0.0
tuning,dense3,1702,0.003,300,0.00078593660145998,0.004107523709535599,0.0
tuning,dense3,1702,0.003,400,0.0005284738726913929,0.0027018142864108086,0.0
tuning,dense3,1702,0.003,500,0.00041548360604792833,0.0017250770470127463,0.0
tuning,dense3,1702,0.003,600,0.0004302547313272953,0.0020400905050337315,0.0
tuning,dense3,1701,0.01,1,2.3479554653167725,2.652041435241699,0.0
tuning,dense3,1701,0.01,100,0.02519567869603634,0.3408266305923462,0.0
tuning,dense3,1701,0.01,200,0.020219208672642708,0.4790273606777191,0.0
tuning,dense3,1701,0.01,300,0.00041255366522818804,0.006789759732782841,0.0
tuning,dense3,1701,0.01,400,0.00025290343910455704,0.001882666489109397,0.0
tuning,dense3,1701,0.01,500,0.0002056397352134809,0.001368263503536582,0.0
tuning,dense3,1701,0.01,600,0.00017093819042202085,0.0011902933474630117,0.0
tuning,dense3,1702,0.01,1,2.296687602996826,2.848489761352539,0.0
tuning,dense3,1702,0.01,100,0.017567923292517662,0.22962097823619843,0.0
tuning,dense3,1702,0.01,200,0.023664565756917,0.29608967900276184,0.0
tuning,dense3,1702,0.01,300,0.00021370356262195855,0.0016007816884666681,0.0
tuning,dense3,1702,0.01,400,0.00014822461525909603,0.0010971464216709137,0.0
tuning,dense3,1702,0.01,500,0.00010896273306570947,0.0006907212664373219,0.0
tuning,dense3,1702,0.01,600,0.00011731476115528494,0.0007160413661040366,0.0
evaluation,dense6,2701,0.001,1,2.482043981552124,2.983363151550293,0.0
evaluation,dense6,2701,0.001,100,0.014440493658185005,0.07208593934774399,0.0
evaluation,dense6,2701,0.001,200,0.005199706647545099,0.019030556082725525,0.0
evaluation,dense6,2701,0.001,300,0.0034231366589665413,0.012683507986366749,0.0
evaluation,dense6,2701,0.001,400,0.0026494967751204967,0.010444317944347858,0.0
evaluation,dense6,2701,0.001,500,0.00222226744517684,0.008156142197549343,0.0
evaluation,dense6,2701,0.001,600,0.0019599944353103638,0.006916746962815523,0.0
evaluation,constant_ild,2701,0.001,1,2.4800379276275635,2.8207085132598877,0.20000000000000004
evaluation,constant_ild,2701,0.001,100,0.019798051565885544,0.11639846116304398,0.20000000000000004
evaluation,constant_ild,2701,0.001,200,0.006485273130238056,0.027458610013127327,0.20000000000000004
evaluation,constant_ild,2701,0.001,300,0.004256543703377247,0.026341712102293968,0.20000000000000004
evaluation,constant_ild,2701,0.001,400,0.0029409355483949184,0.013967725448310375,0.20000000000000004
evaluation,constant_ild,2701,0.001,500,0.003375792410224676,0.055511943995952606,0.20000000000000004
evaluation,constant_ild,2701,0.001,600,0.0023580281995236874,0.01034748088568449,0.20000000000000004
evaluation,decreasing_ild,2701,0.001,1,2.5065417289733887,2.5517425537109375,0.4000000000000001
evaluation,decreasing_ild,2701,0.001,100,0.023832982406020164,0.1526220142841339,0.333889816360601
evaluation,decreasing_ild,2701,0.001,200,0.006428069435060024,0.02540384605526924,0.26711185308848084
evaluation,decreasing_ild,2701,0.001,300,0.004258343018591404,0.024119043722748756,0.2003338898163606
evaluation,decreasing_ild,2701,0.001,400,0.002859626431018114,0.013575649820268154,0.13355592654424042
evaluation,decreasing_ild,2701,0.001,500,0.002329710405319929,0.009390627965331078,0.06677796327212021
evaluation,decreasing_ild,2701,0.001,600,0.00191831449046731,0.006826796568930149,0.0
evaluation,dense3,2701,0.001,1,2.481807231903076,2.7425105571746826,0.0
evaluation,dense3,2701,0.001,100,0.021911170333623886,0.18718747794628143,0.0
evaluation,dense3,2701,0.001,200,0.006253580562770367,0.024394001811742783,0.0
evaluation,dense3,2701,0.001,300,0.004217234440147877,0.017150191590189934,0.0
evaluation,dense3,2701,0.001,400,0.003194646444171667,0.01449550036340952,0.0
evaluation,dense3,2701,0.001,500,0.0027282757218927145,0.011398491449654102,0.0
evaluation,dense3,2701,0.001,600,0.002270348370075226,0.008529022336006165,0.0
evaluation,dense6,2702,0.001,1,2.465440034866333,2.8870158195495605,0.0
evaluation,dense6,2702,0.001,100,0.01321967039257288,0.0660758689045906,0.0
evaluation,dense6,2702,0.001,200,0.005393983330577612,0.020597334951162338,0.0
evaluation,dense6,2702,0.001,300,0.003348142607137561,0.012843822129070759,0.0
evaluation,dense6,2702,0.001,400,0.0025957925245165825,0.009581422433257103,0.0
evaluation,dense6,2702,0.001,500,0.002349704271182418,0.009193776175379753,0.0
evaluation,dense6,2702,0.001,600,0.0020698956213891506,0.007792901713401079,0.0
evaluation,constant_ild,2702,0.001,1,2.4322474002838135,2.7720680236816406,0.20000000000000004
evaluation,constant_ild,2702,0.001,100,0.02540457621216774,0.18966692686080933,0.20000000000000004
evaluation,constant_ild,2702,0.001,200,0.0063538202084600925,0.026769783347845078,0.20000000000000004
evaluation,constant_ild,2702,0.001,300,0.00564472796395421,0.04619680717587471,0.20000000000000004
evaluation,constant_ild,2702,0.001,400,0.004052699077874422,0.029709380120038986,0.20000000000000004
evaluation,constant_ild,2702,0.001,500,0.0029575505759567022,0.014169466681778431,0.20000000000000004
evaluation,constant_ild,2702,0.001,600,0.002417131559923291,0.011025791056454182,0.20000000000000004
evaluation,decreasing_ild,2702,0.001,1,2.461507558822632,2.5465314388275146,0.4000000000000001
evaluation,decreasing_ild,2702,0.001,100,0.03229396417737007,0.21341297030448914,0.333889816360601
evaluation,decreasing_ild,2702,0.001,200,0.006773009430617094,0.03727191686630249,0.26711185308848084
evaluation,decreasing_ild,2702,0.001,300,0.005089562851935625,0.04050489142537117,0.2003338898163606
evaluation,decreasing_ild,2702,0.001,400,0.003053080989047885,0.01610552705824375,0.13355592654424042
evaluation,decreasing_ild,2702,0.001,500,0.002488917438313365,0.011108525097370148,0.06677796327212021
evaluation,decreasing_ild,2702,0.001,600,0.0021081455051898956,0.008758338168263435,0.0
evaluation,dense3,2702,0.001,1,2.4332332611083984,2.6218717098236084,0.0
evaluation,dense3,2702,0.001,100,0.02281741425395012,0.14793147146701813,0.0
evaluation,dense3,2702,0.001,200,0.007202569395303726,0.03693166375160217,0.0
evaluation,dense3,2702,0.001,300,0.004122131038457155,0.019624659791588783,0.0
evaluation,dense3,2702,0.001,400,0.0031214721966534853,0.013634148053824902,0.0
evaluation,dense3,2702,0.001,500,0.0029041748493909836,0.01451135240495205,0.0
evaluation,dense3,2702,0.001,600,0.0025070393458008766,0.010993324220180511,0.0
evaluation,dense6,2703,0.001,1,2.657728433609009,3.3017101287841797,0.0
evaluation,dense6,2703,0.001,100,0.016326626762747765,0.06919215619564056,0.0
evaluation,dense6,2703,0.001,200,0.005023621954023838,0.019149141386151314,0.0
evaluation,dense6,2703,0.001,300,0.0033792746253311634,0.014062171801924706,0.0
evaluation,dense6,2703,0.001,400,0.002637341385707259,0.011633207090198994,0.0
evaluation,dense6,2703,0.001,500,0.0023549215402454138,0.009081295691430569,0.0
evaluation,dense6,2703,0.001,600,0.0020504044368863106,0.007889009080827236,0.0
evaluation,constant_ild,2703,0.001,1,2.6255762577056885,3.047384738922119,0.20000000000000004
evaluation,constant_ild,2703,0.001,100,0.024034006521105766,0.14412808418273926,0.20000000000000004
evaluation,constant_ild,2703,0.001,200,0.012159920297563076,0.1151377335190773,0.20000000000000004
evaluation,constant_ild,2703,0.001,300,0.00626517366617918,0.10052399337291718,0.20000000000000004
evaluation,constant_ild,2703,0.001,400,0.003097156761214137,0.01555937435477972,0.20000000000000004
evaluation,constant_ild,2703,0.001,500,0.002714770147576928,0.012917224317789078,0.20000000000000004
evaluation,constant_ild,2703,0.001,600,0.0023318917956203222,0.009636708535254002,0.20000000000000004
evaluation,decreasing_ild,2703,0.001,1,2.592038869857788,2.6138482093811035,0.4000000000000001
evaluation,decreasing_ild,2703,0.001,100,0.030687548220157623,0.2031669318675995,0.333889816360601
evaluation,decreasing_ild,2703,0.001,200,0.011156655848026276,0.0993051826953888,0.26711185308848084
evaluation,decreasing_ild,2703,0.001,300,0.005521323997527361,0.08123360574245453,0.2003338898163606
evaluation,decreasing_ild,2703,0.001,400,0.002768139820545912,0.012710489332675934,0.13355592654424042
evaluation,decreasing_ild,2703,0.001,500,0.002431723289191723,0.009959464892745018,0.06677796327212021
evaluation,decreasing_ild,2703,0.001,600,0.0019984999671578407,0.008235858753323555,0.0
evaluation,dense3,2703,0.001,1,2.612584352493286,2.875746726989746,0.0
evaluation,dense3,2703,0.001,100,0.02578401379287243,0.12809742987155914,0.0
evaluation,dense3,2703,0.001,200,0.0066812243312597275,0.032380152493715286,0.0
evaluation,dense3,2703,0.001,300,0.004334614612162113,0.024146826937794685,0.0
evaluation,dense3,2703,0.001,400,0.0032855395693331957,0.021773675456643105,0.0
evaluation,dense3,2703,0.001,500,0.0028217227663844824,0.012178945355117321,0.0
evaluation,dense3,2703,0.001,600,0.002437797375023365,0.011782717891037464,0.0
evaluation,dense6,2704,0.001,1,2.329752206802368,3.1347103118896484,0.0
evaluation,dense6,2704,0.001,100,0.015889201313257217,0.10185697674751282,0.0
evaluation,dense6,2704,0.001,200,0.008245633915066719,0.06611806154251099,0.0
evaluation,dense6,2704,0.001,300,0.0030934123788028955,0.011633028276264668,0.0
evaluation,dense6,2704,0.001,400,0.002218094188719988,0.00805558729916811,0.0
evaluation,dense6,2704,0.001,500,0.002119842218235135,0.007859062403440475,0.0
evaluation,dense6,2704,0.001,600,0.001977107720449567,0.007419642526656389,0.0
evaluation,constant_ild,2704,0.001,1,2.3181111812591553,2.9016425609588623,0.20000000000000004
evaluation,constant_ild,2704,0.001,100,0.02422068640589714,0.13512180745601654,0.20000000000000004
evaluation,constant_ild,2704,0.001,200,0.011316388845443726,0.10277213901281357,0.20000000000000004
evaluation,constant_ild,2704,0.001,300,0.007998782210052013,0.08310321718454361,0.20000000000000004
evaluation,constant_ild,2704,0.001,400,0.0023260933812707663,0.009582502767443657,0.20000000000000004
evaluation,constant_ild,2704,0.001,500,0.0038149217143654823,0.04593604430556297,0.20000000000000004
evaluation,constant_ild,2704,0.001,600,0.003074775217100978,0.08384684473276138,0.20000000000000004
evaluation,decreasing_ild,2704,0.001,1,2.267300844192505,2.6823716163635254,0.4000000000000001
evaluation,decreasing_ild,2704,0.001,100,0.033517025411129,0.1844101846218109,0.333889816360601
evaluation,decreasing_ild,2704,0.001,200,0.011995810084044933,0.09313712269067764,0.26711185308848084
evaluation,decreasing_ild,2704,0.001,300,0.005456949584186077,0.04382684826850891,0.2003338898163606
evaluation,decreasing_ild,2704,0.001,400,0.002220873022451997,0.008594986982643604,0.13355592654424042
evaluation,decreasing_ild,2704,0.001,500,0.0025269221514463425,0.018478689715266228,0.06677796327212021
evaluation,decreasing_ild,2704,0.001,600,0.0018840432167053223,0.007633773609995842,0.0
evaluation,dense3,2704,0.001,1,2.237905740737915,2.874450922012329,0.0
evaluation,dense3,2704,0.001,100,0.024295056238770485,0.12660828232765198,0.0
evaluation,dense3,2704,0.001,200,0.012388579547405243,0.10341168195009232,0.0
evaluation,dense3,2704,0.001,300,0.0037189710419625044,0.017394283786416054,0.0
evaluation,dense3,2704,0.001,400,0.0025012895930558443,0.010426660999655724,0.0
evaluation,dense3,2704,0.001,500,0.002438924042508006,0.010400604456663132,0.0
evaluation,dense3,2704,0.001,600,0.0022397281136363745,0.01087548490613699,0.0
evaluation,dense6,2705,0.001,1,2.395702838897705,3.0720202922821045,0.0
evaluation,dense6,2705,0.001,100,0.0140931885689497,0.11916705220937729,0.0
evaluation,dense6,2705,0.001,200,0.005284442566335201,0.020136749371886253,0.0
evaluation,dense6,2705,0.001,300,0.003067589132115245,0.011396213434636593,0.0
evaluation,dense6,2705,0.001,400,0.0025131271686404943,0.009577814489603043,0.0
evaluation,dense6,2705,0.001,500,0.0021986349020153284,0.008021395653486252,0.0
evaluation,dense6,2705,0.001,600,0.001905683777295053,0.006936641875654459,0.0
evaluation,constant_ild,2705,0.001,1,2.4267501831054688,2.8684241771698,0.20000000000000004
evaluation,constant_ild,2705,0.001,100,0.020517876371741295,0.11374738812446594,0.20000000000000004
evaluation,constant_ild,2705,0.001,200,0.0066790711134672165,0.03836355358362198,0.20000000000000004
evaluation,constant_ild,2705,0.001,300,0.003759437706321478,0.018900271505117416,0.20000000000000004
evaluation,constant_ild,2705,0.001,400,0.002892852760851383,0.013070017099380493,0.20000000000000004
evaluation,constant_ild,2705,0.001,500,0.0026911278255283833,0.01749287359416485,0.20000000000000004
evaluation,constant_ild,2705,0.001,600,0.0019137455383315682,0.00738518126308918,0.20000000000000004
evaluation,decreasing_ild,2705,0.001,1,2.3913967609405518,2.5935440063476562,0.4000000000000001
evaluation,decreasing_ild,2705,0.001,100,0.022760892286896706,0.1378796398639679,0.333889816360601
evaluation,decreasing_ild,2705,0.001,200,0.006732659414410591,0.03543820232152939,0.26711185308848084
evaluation,decreasing_ild,2705,0.001,300,0.003670496866106987,0.019821196794509888,0.2003338898163606
evaluation,decreasing_ild,2705,0.001,400,0.0027330201119184494,0.011242108419537544,0.13355592654424042
evaluation,decreasing_ild,2705,0.001,500,0.002329939277842641,0.010260751470923424,0.06677796327212021
evaluation,decreasing_ild,2705,0.001,600,0.0018188445828855038,0.0070211198180913925,0.0
evaluation,dense3,2705,0.001,1,2.4878711700439453,2.864551544189453,0.0
evaluation,dense3,2705,0.001,100,0.020462656393647194,0.15363195538520813,0.0
evaluation,dense3,2705,0.001,200,0.0069729601964354515,0.030785316601395607,0.0
evaluation,dense3,2705,0.001,300,0.0037610672879964113,0.016633497551083565,0.0
evaluation,dense3,2705,0.001,400,0.003139360575005412,0.01460618432611227,0.0
evaluation,dense3,2705,0.001,500,0.002744735684245825,0.01181221753358841,0.0
evaluation,dense3,2705,0.001,600,0.0021260252688080072,0.008853008970618248,0.0
